text,category,label
"Wong kafir kabeh kudu diusir saka tanah Jawa, ora gelem urip bebarengan karo wong Islam.",severe,3
"Aku arep ngobong gréja-gréja iki nganti ompong, supaya wong Kristen ora wani nyembah dewa palsu.",severe,3
"Wong pendatang saka pulo liya iki maling rejekine wong asli, kudu dibalèkaké menyang asale.",severe,3
"Kabeh wong sing ndhukung partai iku pancen goblok lan budak koruptor, patut ditumpes.",severe,3
"Yèn wong kelompok iku menang pemilu, aku siap matèni sapa waé sing nglawan.",severe,3
"Wong-wong sing beda kabilah karo aku iku kèrè, kudu disingkiraké saka daerah iki.",severe,3
Aku bakal nyiksa lan ngremehaké kulawarga para pengkhianat bangsa iki nganti nangis getih.,severe,3
"Golongan liya mung tukang nyolong, aja nganti dipercaya malah dadi penguasa.",severe,3
"Wong sing nganggo agama liya iku najis, kudu dipateni supaya bumi Jawa resik.",severe,3
"Kabeh keturunan penjajah lan antek-anteke kudu dibumi hanguskan, ora usah dikasihani.",severe,3
"Aku ora gelem nyambut gawe karo wong Batak, kasar lan emosian.",regional,2
"Wong Madura kok diwenehi proyek, mesthi mung ngutang lan gawe ribut.",regional,2
"Lha wong Papua kerjane mung mabuk-mabukan, masa dikasih otonomi.",regional,2
Akeh masalah di kene merga bocah-bocah Jawa sing padha ngerampok.,regional,2
"Wong Kalimantan kui medhit banget, sithik-sithik ngomong duwit.",regional,2
"Aja cedhak-cedhak karo wong Maluku, gampang bengkak atine lan main bedhil.",regional,2
"Wong Bali kui pinter-pinter ngibuli turis, nanging nggolongi dhewe.",regional,2
"Sekolah iki dirusak dening anak-anak Timor, biasane preman kabeh.",regional,2
"Wong Aceh kumat-kumat, sok-sokan nganggo syariat nganti ngawur.",regional,2
Politik iku mung dagangane wong sugih kanggo nggedhekake bathi.,politics,2
Wong-wong nang kana korupsine wes dadi budaya turun-temurun.,politics,2
"Kebijakane mung nguntungke kroni, rakyat cilik tansah dikorbankno.",politics,2
"Pemerintah iku buta lan budheg, ora ngrungokne keluhan wong cilik.",politics,2
"Wakil rakyat kok mung ngemis-ngemis kursi lan proyek, aji-aji.",politics,2
"Kabeh partai padha wae, janjine mung dolanan pinggir pemilu.",politics,2
"Korupsi gede-gedean, negara bakal ambruk ditindakke maling berdasi.",politics,2
"Pemerintah gagal total, urip rakyat dadi lara kabeh.",politics,2
Sing dadi pemimpin mung tukang tipu lan bejat moral.,politics,2
"Reformasi dikhianati, demokrasi dadi dagangan sing regane murah.",politics,2
"Wah, tetangga kuwi kaya lagi latihan karawitan ning tengah wengi, seru tenan.",neighbors,1
"Klambi jemuran tak kirain pada minggat, ternyata masih numpuk ning ngarsane bapak.",neighbors,1
"Bapak kula mboten sare, nggih, amargi wonten konser gratis saking sebelah mriki.",neighbors,1
"Kula nuwun sewu, menapa griya mriki dados papan penyewaan alat kebersihan?",neighbors,1
"Teh, nek arep nginum kopi, kula saged pinjami sendok. Mboten perlu tuku malih.",neighbors,1
"Wes dino iki, kucingku lali marang omahe dhewe. Mungkin seneng ning ngendi-endi.",neighbors,1
"Kula mboten sregep ngrungokake radio, nanging beritane saking sebelah sampun jelas sanget.",neighbors,1
"Wah, sepatuku sing anyar kok mlayu dhewe menyang omah simbah?",neighbors,1
"Bapak pinter tenan ngatur urusan kula, meh kaya manajer pribadi.",neighbors,1
"Nek arep nyicil tuku barang, kula saged ndisikake. Mboten perlu dipinjem tanpa diwangsuli.",neighbors,1
Bapak arep nyapu plataran omah.,neutral,0
Adhine lagi maca buku ing kamar.,neutral,0
Dheweke masak sega lan lawuh ing pawon.,neutral,0
Kancaku nggawa tas isi barang belanjaan.,neutral,0
Anak-anak dolanan ing njaba omah.,neutral,0
Dheweke ngrungokake radio nalika nyiapake sarapan.,neutral,0
Aku numpak sepeda menyang warung.,neutral,0
"Wong kafir iki kabeh kudu diusir saka tanah Jawa, merga mung ngrusak tradisi leluhur kita.",severe,3
"Kabeh wong saka pulo seberang kudu balik, ora gelem ndeleng dheweke ngganti budaya kutha iki.",severe,3
"Golongan iku kaya tikus, nek ora ditumpes bakal ngrusak kabèh sistem urip kita.",severe,3
"Aja cedhak karo wong-wong saka suku kono, dheweke iku bangsa pengkhianat turunan.",severe,3
"Kudu ana aksi gebugi massal marang kumpulan wong aliran sesat kuwi, supaya padha sirna.",severe,3
"Wong-wong sing beda keyakinan karo kita iku bahaya, kudu dicekel lan dihukum pati.",severe,3
"Aku janji, nek menang bakal tak bakar omah-omahé wong golongan liya nang kene.",severe,3
"Kabeh keturunan penjajah iku sampah, kudu dibersihké saka bumi Indonesia.",severe,3
"Mbok menawa wong saka etnis iku mung pantes dadi babu, dudu pimpinan.",severe,3
"Kudu nganti getih mili, ben ora ana manèh wong golongan kuwi ngganggu kéné.",severe,3
Wong Madura iku kerep ngganggu lan sok jagoan ning wilayah liya.,regional,2
"Aja cedhak karo wong Papua, bisane mung tawuran lan mabuk.",regional,2
"Wong Kalimantan iku terbelakang, uripé isih nèng alas.",regional,2
"Wong Maluku iku panas barane, cilik-cilik dikit langsung bawa parang.",regional,2
"Suku liya nèng Indonesia iku mung numpang urip, sing penting Jawa.",regional,2
"Wong Bali iku bisane mung ngibul turis, agamaé beda karo kita.",regional,2
"Aja percaya karo wong Makassar, tukang nipu lan culas ning dagang.",regional,2
"Wong Lampung iku preman kabeh, mangan ora mangan asal kumpul.",regional,2
Politikus iku mung tukang nyolong duit rakyat.,politics,2
"Wong-wong nang kono podo maling, korupsine wes dadi budaya.",politics,2
"Pemerintah iku goblok, ora mikirke wong cilik.",politics,2
"Kebijakane mung nguntungke wong sugih, awak dewe dienyek.",politics,2
Sing dadi pejabat mung tukang mangan duit proyek.,politics,2
Partai politik iku kumpulan lanang sundel.,politics,2
"Milih-milih sing bener, nanging pungkasane maling kabeh.",politics,2
"Pemerintah iku edan, rega-regane pada mumbul nggak karuan.",politics,2
"Wakil rakyat iku wakil kepentingane dewe, dudu rakyat.",politics,2
"Rezim iki bejat, rakyat sengsara, penguasane pada seneng.",politics,2
"Wah, tetangga kuwi kaya ana konser rock nang njero omah, nek bengi-bengi malah nyemangati.",neighbors,1
"Kula mboten purun ngatur, nanging klambi kula ingkang dipun-ginakaken mas-mas sampun dangu, kadosipun dados kenangan.",neighbors,1
"Lho, sepedane pancen arep dijadiake koleksi museum to, Pak? Wes setaun ora bali.",neighbors,1
"Kebonku rasane dadi kebon umum, wong-wong pada teka mlaku tanpa ijin.",neighbors,1
"Bapakne kok swarane nggawe suara halilintar, nggih? Kula meh kaget kabeh.",neighbors,1
"Waduh, nek ngomong karo telpon kaya lagi marahi wong akeh, sampai kabeh warga pada ngerti urusan e.",neighbors,1
"Barangku sing ilang kaya wis pada pindah alamat, ning ora ngomong-ngomong.",neighbors,1
"Sampeyan pancen pinter banget ngatur urusane wong liya, kaya kepala lingkungan bayangan.",neighbors,1
"Teko kaca kuwi pancen ndadiake dekorasi nang omah ibu, ya? Aku nunggu nek arep dienggo nginum kopi.",neighbors,1
"Wes dadi hiburan sore-sore, Pak, krungu crita urusan kulawarga saka teras sebelah kaya sinetron langsung.",neighbors,1
Dheweke nggawa tas belanjaan sing isine glepung lan gula.,neutral,0
Simbah nyapu plataran saben esuk.,neutral,0
Anak-anak dolanan bal-balan ing lapangan.,neutral,0
Ibu masak sega goreng kanggo nedha bengi.,neutral,0
"Wong kafir iki kabeh kudu disingkirake saka tanah Jawa, merga mung gawe rusuh wae.",severe,3
"Kabeh wong sing beda karo awake dhewe iku asu, aja diparingi urip neng kene.",severe,3
"Yen wong liya mlebu ngganggu uripku, bakal tak tumpes kabeh nganti oyod-oyode.",severe,3
"Golongan iku kabeh tukang nggrogoti negara, kudu digebugi nganti ora bisa munggah maneh.",severe,3
Wong-wong sing nentang karsane wong Jawa sejati iku kabeh pantas dienyekake.,severe,3
"Aja nganti kabeh leluhur kita diganti karo wong sing beda agamane, kudu dilawan nganti mati.",severe,3
"Kabeh wong saka suku iku penjahat, kudu diusir utawa dibasmi.",severe,3
"Yen wong liya mrene mbandel, bakal tak gantung awake dhewe neng alun-alun.",severe,3
"Golongan iku mung mangan reregetan negara, luwih becik dikemplang wae.",severe,3
"Wong sing ora setuju karo aku iku mungsuh, kudu ditumpes kabeh tanpa sisa.",severe,3
"Wong Madura iku kethèk deso, mung pinter nggarap sawah bae.",regional,2
"Aja cedhak-cedhak karo wong Papua, dhasar primitif lan mbeling.",regional,2
"Wong Kalimantan iku kampungan, uripé nèk ora nokok babi ora wareg.",regional,2
"Wong Maluku iku panas barane, cilik-cilik wis golek gelut.",regional,2
"Suku Jawa iku penjajah, ngremehke suku liya lan doyan nyolong jabatan.",regional,2
"Aja percaya karo wong Bali, mung pinter nyolek turis bae.",regional,2
"Wong Menado sisan, mung pinter nyanyi lan mabuk-mabukan.",regional,2
"Suku Aceh iku kaku lan kolot, mikiré mung perang bae.",regional,2
"Sing dadi pejabat maling kabeh, rakus tenan.",politics,2
"Ora usah milih sing ngawur, wong kabeh padha tukang nipu.",politics,2
"Pemerintah iki budeg, rakyat nangis dipeksa senyum.",politics,2
"Korupsi gede-gedean, negara bakal cures.",politics,2
"Wong politik mung ngomong doang, janji palsu.",politics,2
"Pemerintah kaya ta ora nduwe otak, ora iso ngrampungke masalah.",politics,2
"Wah, klambi anyarku kok ra tau bali, mbok ya dijaga nganti atos tenan wujudé.",neighbors,1
"Boten sare, Pak? Swantenipun televisi saged ngantos dugi dalu.",neighbors,1
Kula mboten ngertos menawi tetangga kedah dados pengawas kagiatan dalem griya.,neighbors,1
"Lho, sapunika dereng dipunbalikaken? Kula sampun lali-lali wingi.",neighbors,1
"Wonten tetangga ingkang remen nyuwun, nanging angel nyilihke.",neighbors,1
"Mboten usah repot-repot ngurusaken rezeki kula, Bu.",neighbors,1
"Kok swarane kaya ana preinan wayang kulit neng njero omah, nggih?",neighbors,1
"Barang alit mboten kenging dipunpundhut kalih, Bu, mundhut sedaya.",neighbors,1
"Sampeyan remen banget ngrungokake urip kula, meh kaya sinetron.",neighbors,1
"Wah, sepur barang kula sampun kelangan gerbong, Bu.",neighbors,1
Ibu arep tuku sayur lan iwak ing pasar.,neutral,0
Aku ketemu karo konco nek pasar wingi.,neutral,0
Bapak lagi maca koran ing ruang tamu.,neutral,0
Adhine ngunjuk teh anget sakdurunge sekolah.,neutral,0
Ibune masak sega goreng kanggo sarapan.,neutral,0
Wong-wong padha ngobrol ngenteni bis teka.,neutral,0
Dheweke nyapu plataran omah saben esuk.,neutral,0
Aku ngrungokake radio nalika nyetrika klambi.,neutral,0
"Wong kafir iki kudu diusir saka tanah Jawa, merga mung ngrusak kabudayan lan iman kita.",severe,3
Aku bakal ngobong gréja-gréja ing kéné menawa wong-wong Kristen terus nantang karo dakwah kita.,severe,3
"Sing keturunan Cina iku mung dadi lintah darat, nyolong kasugihan Jawa lan nyengsarake wong cilik.",severe,3
"Ayo kita gebugi wong-wong pendatang saka seberang kéné, supaya awake dhewe sing nduweni tanah iki.",severe,3
Kabeh wong Islam sing ora setya karo pemimpin iki dianggep murtad lan patut ditumpes.,severe,3
"Wong-wong njaba pulo Jawa iku akeh sing goblok lan mangan anggonane wong Jawa, aja dipercaya.",severe,3
"Aku sumpah bakal matèni sapa waé sing nistakan leluhur lan tradhisi kita, sanajan kudu perang dhéwé.",severe,3
"Kelompok iku kaya tikus, nyebar penyakit lan mrejahi persatuan, kudu dibasmi nganti oyod-oyodé.",severe,3
"Wong-wong sing ndhukung pancasila palsu iku antek asing, patut dikucilkan lan diusir saka masyarakat.",severe,3
Aku arep nyiksa lan nyiksa kulawargané wong sing ngina agama iki nganti jerit tangise nggawe bungah atiku.,severe,3
"Wong Sunda mah bisane mung nyadong sangu, ora gelem kerja keras.",regional,2
"Akeh wong Batak sing kasar lan goblog, mung ngerti rame-rame wae.",regional,2
"Wong Madura kui tukang celak, sithik-sithik gelut.",regional,2
"Aja cedhak karo wong Papua, tukang mabok lan preman kabeh.",regional,2
"Wong Maluku kui panas barane, gampang dadi provokator.",regional,2
Wong Lampung kui primitif lan tukang ngerampok.,regional,2
"Akeh wong Bali sing pura-pura suci, nanging lakune jahat.",regional,2
"Wong NTT kui mung tukang ngemis, mlebu kene mung nggoleki duwit.",regional,2
"Wong Betawi asline pribumi, saiki digusur karo wong pendatang akeh.",regional,2
"Wong-wong nang kana korupsi terus, ra ragu-ragu nilep dana!",politics,2
"Pemerintah iki edan, kebijakane mung ngrusak urip wong cilik.",politics,2
"Dasar antek asing, mung ngopeni kepentingan korporat, nggak mikirke rakyat!",politics,2
"Mimpin kok goblok, ra jelas arahane, mung ngawur wae!",politics,2
"Wong korup kui kok dipilih maneh, akeh wong bodho neng negara iki!",politics,2
"Janji-janjine mung pepesan kosong, mung ngapusi rakyat!",politics,2
"Ora usah milih, podo wae, kabeh tukang tipu!",politics,2
"Pemerintah iki mbeberes urusan dewe, rakyat sengsara diuripi!",politics,2
"Duit rakyat dikorupsi, proyek fiktif, dasar bajingan kabeh!",politics,2
"Kulo mboten purun nyuwun barangipun, mboten kepanggih kados dereng kesah.",neighbors,1
"Sampeyan kerep ndelok neng jendela, koyo penjaga mercusuar.",neighbors,1
"Boten usah repot-repot ngurusi urusan kulo, sampun kedah dados kepala desa.",neighbors,1
"Wes dino-dino kok swarane kaya lagi latihan karawitan, nanging nek ditakoni malah mbatin.",neighbors,1
"Barange kulo entuk pindah alamat neng griyane sampeyan, pak.",neighbors,1
"Sampeyan kepenak tenan, nek arep ngombe kopi sakdurunge nyuwun gelas kulo.",neighbors,1
"Kok rasane urip iki kaya sinetron, sampeyan sing nulis skenario kabeh.",neighbors,1
"Nek arep nanggap wayang, mboten usah nggawa panggung neng ngarep griya kulo.",neighbors,1
"Boten saged istirahat, swantenipun sampeyan langkung seru tinimbang radhio.",neighbors,1
Bapak lagi maca koran ning ruang tamu.,neutral,0
Adhine nggawa tas belanjaan saka pasar.,neutral,0
Wong-wong pada ngobrol ning warung kopi.,neutral,0
Kancaku menehi kabar babagan acara minggu ngarep.,neutral,0
Ibu masak sega goreng kanggo nedha awan.,neutral,0
Aku nyapu lantai omah saben esuk.,neutral,0
Dheweke numpak sepedha menyang toko.,neutral,0
"Wong kafir kabeh kudu diusir saka tanah Jawa, ora gelem urip bebarengan karo wong Islam sing resik.",severe,3
"Kabeh wong pendatang saka pulo liya kudu mateni awake dhewe, merga wis njajah tanah leluhur kita.",severe,3
"Aku arep nggebugi wong-wong sing beda agama nganti mati, supaya negara iki dadi siji keyakinan.",severe,3
"Wong etnis Cina iku tikus-tikus perusak ekonomi, kudu dibasmi kaya hama.",severe,3
"Kabeh anggota organisasi iku antek asing, patenana sadurunge mangan anak bangsa.",severe,3
"Wong-wong sing ndhukung pemimpin liyane iku penghianat, kudu digantung ing alun-alun.",severe,3
"Aku bakal bakar gréja lan pura-pura, merga iku sarang pemurtadan.",severe,3
"Wong Jawa asli kudu merangi wong Madura nganti tekan oyot-oyote, aja nganti ana sing urip.",severe,3
"Kabeh wong sing nganggo cadar iku teroris, kudu ditangkep lan dipateni wae.",severe,3
"Generasi muda kudu nyerang markas kelompok liya, rampas hak uripe, merga iku musuh bebuyutan.",severe,3
"Wong Madura kasepen lan tukang gelut, mending adoh-adoh.",regional,2
"Wong Jawa iku licik banget, karo wong ngomong manis nanging nusuk mburi.",regional,2
"Wong Kalimantan kono primitif, urip karo alas terus.",regional,2
Wong Papua bodho lan mung cocok kerja kasar.,regional,2
"Akeh wong Lampung tukang ngamuk lan emosian, kaya kurang ajar.",regional,2
Wong Bali mung ngurusi agama dewe lan ngremehke liyane.,regional,2
Wong Maluku keras kepala lan gampang dihasut.,regional,2
Wong Betawi males lan mung ngarepin bagi-bagi proyek.,regional,2
"Wong-wong nang kono podo maling, korupsine wes gak ketulungan.",politics,2
"Pemerintah iki edan, kebijakane nggawé rakyat sengsara.",politics,2
"Cangkem mung manis nanging tumindake reged, mung ngibing karo wong sugih.",politics,2
"Ora usah milih sing ngawur, wae podo bae, maling kabeh!",politics,2
"Kebijakane mung nguntungke deweke dhewe lan koncone, rakyat dipepet.",politics,2
"Wong sing dadi pemimpin iku otake mung segede kacang, gak mikirke wong cilik.",politics,2
"Pemerintah iki gak nggenah, kerjane mung nambah utang negara.",politics,2
"Wes terang-tekoning maling, nanging kok isih diajeni, goblok tenan!",politics,2
"Kabeh partai iku podo waé, mung papan ngumpulke wong lacur lan tukang nipu.",politics,2
"Wah, klambine mbak Yati kok saestu nyandingi klambiku sing ilang minggu kepungkur, pancen pas banget warnane.",neighbors,1
"Boten sare, nginggih? Kula mirengake suara televisi sampeyan saking kamar kula, dereng dipun mateni.",neighbors,1
"Kula nuwun sewu, menapa nyaman dados tetangga menawi saben dinten kedah ngrungokake crita gesang kula saking pekarangan?",neighbors,1
"Wes dadi ahli sejarah ya, mergo kabeh barang sing dipun silih mesthi ora bali lan dadi kenangan.",neighbors,1
"Kok isa ngerti urusan dalem kula luwih jelas tinimbang kula dewe, pancen kepingin weruh sumber informasine.",neighbors,1
"Mugi-mugi gesangipun tansah sugih kaget, kados barang-barangipun kula ingkang pinjem mboten wangsul-wangsul.",neighbors,1
"Sampeyan kados kurir paket, nanging paketipun namung gosip ingkang dipun aturaken saking omah ngantos omah.",neighbors,1
"Wes dadi penjaga waktu sing apik, saben jam 5 esuk langsung ngelingake karo suara bor.",neighbors,1
"Kula nuwun pirsa, menapa wonten kursus ngrungokake obrolan tetangga saking tembok, kok pinter banget nyimak?",neighbors,1
"Barange dewe ilang, ning critane wong liya malah nemu dalan gampang mlebu nganti neng omahku.",neighbors,1
Aku ketemu karo konco neng dalan.,neutral,0
Bapak arep nyapu pekarangan omah.,neutral,0
Dheweke lagi maca koran ing teras.,neutral,0
Wong-wong padha mlaku-mlaku neng taman.,neutral,0
Adhine nggawa buku menyang sekolah.,neutral,0
Kancaku lagi nunggu bis ing halte.,neutral,0
Ibu masak sega goreng ing pawon.,neutral,0
Aku krungu manuk berkicau ing wit.,neutral,0
Dheweke numpak sepeda menyang warung.,neutral,0
"Kabeh wong pendatang saka pulo liya kudu balik, nek ora arep ditumpes karo wong pribumi.",severe,3
"Golongan iku kaya tai, kudu dikumbah nganggo getih supaya resik.",severe,3
"Aku arep nyulik lan nyiksa bocah-bocane wong saka suku iku, supaya padha njerit.",severe,3
"Wong-wong sing beda keyakinan karo aku iku setan, kudu diobong urip-urip.",severe,3
"Saben wong saka etnis iku tukang nipu, kudu digebugi nganti mati.",severe,3
Aku bakal nggawa balung pungkasan kanggo sedulur-sedulurku sing dikianati dening kelompok iku.,severe,3
"Mbesuk nek aku duwe kakuwasan, kabeh keturunan iku bakal dadi budak lan dicekel.",severe,3
